income_quintile,dti_proxy,housing_burden,buffer_score,deprivation_index,consumption_stress,arrears_exposure,income_volatility
1.0,1.526098347851532,,-1.5351590884510011,1.562357004526845,1.5794377657615952,,1.5412720490336402
2.0,0.6032365150799566,,-0.6213739167539759,0.69438089090082,0.5582495551398735,,0.6430948642821018
3.0,-0.09453706579611267,,0.10965422060364327,-0.2975918103860657,-0.12254258527460653,,-0.16526460199428272
4.0,-0.6797665207244288,,0.7493038407915595,-0.7935781610295086,-0.7352555116476391,,-0.7400980002352672
5.0,-1.3550312764109473,,1.2975749438097743,-1.1655679240120906,-1.2798892239792234,,-1.2790043110861904
